time,poa_global
2020-08-02-13:09:00,706.17
2020-08-02-14:09:00,531.38
2020-08-02-15:09:00,302.08
2020-08-02-16:09:00,119.68
2020-08-02-17:09:00,17.19
2020-08-02-18:09:00,0.0
2020-08-02-19:09:00,0.0
2020-08-02-20:09:00,0.0
2020-08-02-21:09:00,0.0
2020-08-02-22:09:00,0.0
2020-08-02-23:09:00,0.0
2020-08-03-00:09:00,0.0
2020-08-03-01:09:00,0.0
2020-08-03-02:09:00,0.0
2020-08-03-03:09:00,0.0
2020-08-03-04:09:00,37.11
2020-08-03-05:09:00,183.44
2020-08-03-06:09:00,412.84000000000003
2020-08-03-07:09:00,653.29
2020-08-03-08:09:00,855.3299999999999
2020-08-03-09:09:00,932.27
2020-08-03-10:09:00,1007.0799999999999
2020-08-03-11:09:00,1049.95
2020-08-03-12:09:00,867.1899999999999
2020-08-03-13:09:00,748.01
2020-08-03-14:09:00,588.62
2020-08-03-15:09:00,330.38
2020-08-03-16:09:00,128.0
2020-08-03-17:09:00,17.19
2020-08-03-18:09:00,0.0
2020-08-03-19:09:00,0.0
2020-08-03-20:09:00,0.0
2020-08-03-21:09:00,0.0
2020-08-03-22:09:00,0.0
2020-08-03-23:09:00,0.0
2020-08-04-00:09:00,0.0
2020-08-04-01:09:00,0.0
2020-08-04-02:09:00,0.0
2020-08-04-03:09:00,0.0
2020-08-04-04:09:00,32.58
2020-08-04-05:09:00,177.95999999999998
2020-08-04-06:09:00,397.85
2020-08-04-07:09:00,625.5
2020-08-04-08:09:00,795.5100000000001
2020-08-04-09:09:00,892.48
2020-08-04-10:09:00,956.91
2020-08-04-11:09:00,970.89
2020-08-04-12:09:00,800.85
2020-08-04-13:09:00,723.6800000000001
2020-08-04-14:09:00,513.9300000000001
2020-08-04-15:09:00,305.53
2020-08-04-16:09:00,124.67
2020-08-04-17:09:00,15.39
2020-08-04-18:09:00,0.0
2020-08-04-19:09:00,0.0
2020-08-04-20:09:00,0.0
2020-08-04-21:09:00,0.0
2020-08-04-22:09:00,0.0
2020-08-04-23:09:00,0.0
2020-08-05-00:09:00,0.0
2020-08-05-01:09:00,0.0
2020-08-05-02:09:00,0.0
2020-08-05-03:09:00,0.0
2020-08-05-04:09:00,32.58
2020-08-05-05:09:00,174.89
2020-08-05-06:09:00,391.81
2020-08-05-07:09:00,616.71
2020-08-05-08:09:00,818.8
2020-08-05-09:09:00,916.25
2020-08-05-10:09:00,983.3199999999999
2020-08-05-11:09:00,1032.58
2020-08-05-12:09:00,860.86
2020-08-05-13:09:00,750.03
2020-08-05-14:09:00,577.79
2020-08-05-15:09:00,314.86
2020-08-05-16:09:00,123.73
2020-08-05-17:09:00,13.569999999999999
2020-08-05-18:09:00,0.0
2020-08-05-19:09:00,0.0
2020-08-05-20:09:00,0.0
2020-08-05-21:09:00,0.0
2020-08-05-22:09:00,0.0
2020-08-05-23:09:00,0.0
2020-08-06-00:09:00,0.0
2020-08-06-01:09:00,0.0
2020-08-06-02:09:00,0.0
2020-08-06-03:09:00,0.0
2020-08-06-04:09:00,33.49
2020-08-06-05:09:00,179.97000000000003
2020-08-06-06:09:00,406.37
2020-08-06-07:09:00,646.05
2020-08-06-08:09:00,808.3299999999999
2020-08-06-09:09:00,917.01
2020-08-06-10:09:00,1042.03
2020-08-06-11:09:00,1045.92
2020-08-06-12:09:00,829.9200000000001
2020-08-06-13:09:00,730.58
2020-08-06-14:09:00,523.6700000000001
2020-08-06-15:09:00,307.8
2020-08-06-16:09:00,123.4
2020-08-06-17:09:00,13.569999999999999
2020-08-06-18:09:00,0.0
2020-08-06-19:09:00,0.0
2020-08-06-20:09:00,0.0
2020-08-06-21:09:00,0.0
2020-08-06-22:09:00,0.0
2020-08-06-23:09:00,0.0
2020-08-07-00:09:00,0.0
2020-08-07-01:09:00,0.0
2020-08-07-02:09:00,0.0
2020-08-07-03:09:00,0.0
2020-08-07-04:09:00,4.53
2020-08-07-05:09:00,80.1
2020-08-07-06:09:00,365.92
2020-08-07-07:09:00,592.5699999999999
2020-08-07-08:09:00,778.31
2020-08-07-09:09:00,789.8
2020-08-07-10:09:00,865.6199999999999
2020-08-07-11:09:00,949.5
2020-08-07-12:09:00,796.2
2020-08-07-13:09:00,718.84
2020-08-07-14:09:00,523.16
2020-08-07-15:09:00,32.17
2020-08-07-16:09:00,116.86
2020-08-07-17:09:00,10.86
2020-08-07-18:09:00,0.0
2020-08-07-19:09:00,0.0
2020-08-07-20:09:00,0.0
2020-08-07-21:09:00,0.0
2020-08-07-22:09:00,0.0
2020-08-07-23:09:00,0.0
2020-08-08-00:09:00,0.0
2020-08-08-01:09:00,0.0
2020-08-08-02:09:00,0.0
2020-08-08-03:09:00,0.0
2020-08-08-04:09:00,29.860000000000003
2020-08-08-05:09:00,177.11
2020-08-08-06:09:00,403.95
2020-08-08-07:09:00,643.3100000000001
2020-08-08-08:09:00,820.64
2020-08-08-09:09:00,906.29
2020-08-08-10:09:00,921.29
2020-08-08-11:09:00,979.5600000000001
2020-08-08-12:09:00,126.77
2020-08-08-13:09:00,529.64
2020-08-08-14:09:00,204.61
2020-08-08-15:09:00,129.53
2020-08-08-16:09:00,21.759999999999998
2020-08-08-17:09:00,9.96
2020-08-08-18:09:00,0.0
2020-08-08-19:09:00,0.0
2020-08-08-20:09:00,0.0
2020-08-08-21:09:00,0.0
2020-08-08-22:09:00,0.0
2020-08-08-23:09:00,0.0
2020-08-09-00:09:00,0.0
2020-08-09-01:09:00,0.0
2020-08-09-02:09:00,0.0
2020-08-09-03:09:00,0.0
2020-08-09-04:09:00,8.139999999999999
2020-08-09-05:09:00,21.759999999999998
2020-08-09-06:09:00,52.03
2020-08-09-07:09:00,122.97999999999999
2020-08-09-08:09:00,582.9
2020-08-09-09:09:00,792.6899999999999
2020-08-09-10:09:00,679.6700000000001
2020-08-09-11:09:00,551.48
2020-08-09-12:09:00,307.61999999999995
2020-08-09-13:09:00,410.47999999999996
2020-08-09-14:09:00,504.08
2020-08-09-15:09:00,270.29
2020-08-09-16:09:00,108.25
2020-08-09-17:09:00,0.0
2020-08-09-18:09:00,0.0
2020-08-09-19:09:00,0.0
2020-08-09-20:09:00,0.0
2020-08-09-21:09:00,0.0
2020-08-09-22:09:00,0.0
2020-08-09-23:09:00,0.0
2020-08-10-00:09:00,0.0
2020-08-10-01:09:00,0.0
2020-08-10-02:09:00,0.0
2020-08-10-03:09:00,0.0
2020-08-10-04:09:00,29.860000000000003
2020-08-10-05:09:00,181.22
2020-08-10-06:09:00,417.21000000000004
2020-08-10-07:09:00,663.04
2020-08-10-08:09:00,818.8399999999999
2020-08-10-09:09:00,918.12
2020-08-10-10:09:00,985.35
2020-08-10-11:09:00,991.7900000000001
2020-08-10-12:09:00,837.77
2020-08-10-13:09:00,784.1800000000001
2020-08-10-14:09:00,571.6
2020-08-10-15:09:00,313.96
2020-08-10-16:09:00,118.69999999999999
2020-08-10-17:09:00,0.0
2020-08-10-18:09:00,0.0
2020-08-10-19:09:00,0.0
2020-08-10-20:09:00,0.0
2020-08-10-21:09:00,0.0
2020-08-10-22:09:00,0.0
2020-08-10-23:09:00,0.0
2020-08-11-00:09:00,0.0
2020-08-11-01:09:00,0.0
2020-08-11-02:09:00,0.0
2020-08-11-03:09:00,0.0
2020-08-11-04:09:00,28.96
2020-08-11-05:09:00,178.79
2020-08-11-06:09:00,408.91
2020-08-11-07:09:00,626.33
2020-08-11-08:09:00,785.59
2020-08-11-09:09:00,906.6400000000001
2020-08-11-10:09:00,996.3399999999999
2020-08-11-11:09:00,944.6700000000001
2020-08-11-12:09:00,786.46
2020-08-11-13:09:00,726.49
2020-08-11-14:09:00,507.90999999999997
2020-08-11-15:09:00,305.01
2020-08-11-16:09:00,116.38
2020-08-11-17:09:00,0.0
2020-08-11-18:09:00,0.0
2020-08-11-19:09:00,0.0
2020-08-11-20:09:00,0.0
2020-08-11-21:09:00,0.0
2020-08-11-22:09:00,0.0
2020-08-11-23:09:00,0.0
2020-08-12-00:09:00,0.0
2020-08-12-01:09:00,0.0
2020-08-12-02:09:00,0.0
2020-08-12-03:09:00,0.0
2020-08-12-04:09:00,27.15
2020-08-12-05:09:00,175.22
2020-08-12-06:09:00,399.05
2020-08-12-07:09:00,639.85
2020-08-12-08:09:00,818.75
2020-08-12-09:09:00,919.27
2020-08-12-10:09:00,1059.8700000000001
2020-08-12-11:09:00,1021.69
2020-08-12-12:09:00,843.34
2020-08-12-13:09:00,797.55
2020-08-12-14:09:00,543.64
2020-08-12-15:09:00,319.85
2020-08-12-16:09:00,114.24
2020-08-12-17:09:00,0.0
2020-08-12-18:09:00,0.0
2020-08-12-19:09:00,0.0
2020-08-12-20:09:00,0.0
2020-08-12-21:09:00,0.0
2020-08-12-22:09:00,0.0
2020-08-12-23:09:00,0.0
2020-08-13-00:09:00,0.0
2020-08-13-01:09:00,0.0
2020-08-13-02:09:00,0.0
2020-08-13-03:09:00,0.0
2020-08-13-04:09:00,24.43
2020-08-13-05:09:00,170.43
2020-08-13-06:09:00,399.63
2020-08-13-07:09:00,633.03
2020-08-13-08:09:00,786.5600000000001
2020-08-13-09:09:00,942.04
2020-08-13-10:09:00,1054.07
2020-08-13-11:09:00,916.91
2020-08-13-12:09:00,743.5600000000001
2020-08-13-13:09:00,716.88
2020-08-13-14:09:00,501.97
2020-08-13-15:09:00,300.35
2020-08-13-16:09:00,111.35999999999999
2020-08-13-17:09:00,0.0
2020-08-13-18:09:00,0.0
2020-08-13-19:09:00,0.0
2020-08-13-20:09:00,0.0
2020-08-13-21:09:00,0.0
2020-08-13-22:09:00,0.0
2020-08-13-23:09:00,0.0
2020-08-14-00:09:00,0.0
2020-08-14-01:09:00,0.0
2020-08-14-02:09:00,0.0
2020-08-14-03:09:00,0.0
2020-08-14-04:09:00,25.349999999999998
2020-08-14-05:09:00,175.42000000000002
2020-08-14-06:09:00,398.23
2020-08-14-07:09:00,628.09
2020-08-14-08:09:00,793.15
2020-08-14-09:09:00,905.05
2020-08-14-10:09:00,1001.27
2020-08-14-11:09:00,970.9200000000001
2020-08-14-12:09:00,741.76
2020-08-14-13:09:00,761.63
2020-08-14-14:09:00,555.63
2020-08-14-15:09:00,313.03
2020-08-14-16:09:00,111.12
2020-08-14-17:09:00,0.0
2020-08-14-18:09:00,0.0
2020-08-14-19:09:00,0.0
2020-08-14-20:09:00,0.0
2020-08-14-21:09:00,0.0
2020-08-14-22:09:00,0.0
2020-08-14-23:09:00,0.0
2020-08-15-00:09:00,0.0
2020-08-15-01:09:00,0.0
2020-08-15-02:09:00,0.0
2020-08-15-03:09:00,0.0
2020-08-15-04:09:00,24.43
2020-08-15-05:09:00,174.46
2020-08-15-06:09:00,409.72
2020-08-15-07:09:00,652.49
2020-08-15-08:09:00,802.97
2020-08-15-09:09:00,961.35
2020-08-15-10:09:00,1064.54
2020-08-15-11:09:00,971.68
2020-08-15-12:09:00,816.1300000000001
2020-08-15-13:09:00,796.99
2020-08-15-14:09:00,538.1
2020-08-15-15:09:00,308.1
2020-08-15-16:09:00,108.46000000000001
2020-08-15-17:09:00,0.0
2020-08-15-18:09:00,0.0
2020-08-15-19:09:00,0.0
2020-08-15-20:09:00,0.0
2020-08-15-21:09:00,0.0
2020-08-15-22:09:00,0.0
2020-08-15-23:09:00,0.0
2020-08-16-00:09:00,0.0
2020-08-16-01:09:00,0.0
2020-08-16-02:09:00,0.0
2020-08-16-03:09:00,0.0
2020-08-16-04:09:00,21.72
2020-08-16-05:09:00,169.38
2020-08-16-06:09:00,393.40999999999997
2020-08-16-07:09:00,603.96
2020-08-16-08:09:00,767.1700000000001
2020-08-16-09:09:00,886.54
2020-08-16-10:09:00,992.14
2020-08-16-11:09:00,908.02
2020-08-16-12:09:00,812.55
2020-08-16-13:09:00,725.0600000000001
2020-08-16-14:09:00,503.86
2020-08-16-15:09:00,299.61
2020-08-16-16:09:00,105.92999999999999
2020-08-16-17:09:00,0.0
2020-08-16-18:09:00,0.0
2020-08-16-19:09:00,0.0
2020-08-16-20:09:00,0.0
2020-08-16-21:09:00,0.0
2020-08-16-22:09:00,0.0
2020-08-16-23:09:00,0.0
2020-08-17-00:09:00,0.0
2020-08-17-01:09:00,0.0
2020-08-17-02:09:00,0.0
2020-08-17-03:09:00,0.0
2020-08-17-04:09:00,8.139999999999999
2020-08-17-05:09:00,154.03
2020-08-17-06:09:00,407.32
2020-08-17-07:09:00,649.48
2020-08-17-08:09:00,803.8
2020-08-17-09:09:00,922.28
2020-08-17-10:09:00,1064.17
2020-08-17-11:09:00,964.17
2020-08-17-12:09:00,797.13
2020-08-17-13:09:00,794.97
2020-08-17-14:09:00,503.53999999999996
2020-08-17-15:09:00,314.11
2020-08-17-16:09:00,80.94999999999999
2020-08-17-17:09:00,0.0
2020-08-17-18:09:00,0.0
2020-08-17-19:09:00,0.0
2020-08-17-20:09:00,0.0
2020-08-17-21:09:00,0.0
2020-08-17-22:09:00,0.0
2020-08-17-23:09:00,0.0
2020-08-18-00:09:00,0.0
2020-08-18-01:09:00,0.0
2020-08-18-02:09:00,0.0
2020-08-18-03:09:00,0.0
2020-08-18-04:09:00,20.82
2020-08-18-05:09:00,174.48000000000002
2020-08-18-06:09:00,402.82
2020-08-18-07:09:00,620.88
2020-08-18-08:09:00,784.12
2020-08-18-09:09:00,894.4000000000001
2020-08-18-10:09:00,983.21
2020-08-18-11:09:00,922.0699999999999
2020-08-18-12:09:00,813.51
2020-08-18-13:09:00,721.76
2020-08-18-14:09:00,482.20000000000005
2020-08-18-15:09:00,294.57
2020-08-18-16:09:00,102.09
2020-08-18-17:09:00,0.0
2020-08-18-18:09:00,0.0
2020-08-18-19:09:00,0.0
2020-08-18-20:09:00,0.0
2020-08-18-21:09:00,0.0
2020-08-18-22:09:00,0.0
2020-08-18-23:09:00,0.0
2020-08-19-00:09:00,0.0
2020-08-19-01:09:00,0.0
2020-08-19-02:09:00,0.0
2020-08-19-03:09:00,0.0
2020-08-19-04:09:00,19.0
2020-08-19-05:09:00,167.94
2020-08-19-06:09:00,397.13
2020-08-19-07:09:00,624.8199999999999
2020-08-19-08:09:00,785.17
2020-08-19-09:09:00,913.01
2020-08-19-10:09:00,1053.78
2020-08-19-11:09:00,959.8
2020-08-19-12:09:00,837.3800000000001
2020-08-19-13:09:00,784.37
2020-08-19-14:09:00,530.68
2020-08-19-15:09:00,305.85
2020-08-19-16:09:00,99.21000000000001
2020-08-19-17:09:00,0.0
2020-08-19-18:09:00,0.0
2020-08-19-19:09:00,0.0
2020-08-19-20:09:00,0.0
2020-08-19-21:09:00,0.0
2020-08-19-22:09:00,0.0
2020-08-19-23:09:00,0.0
2020-08-20-00:09:00,0.0
2020-08-20-01:09:00,0.0
2020-08-20-02:09:00,0.0
2020-08-20-03:09:00,0.0
2020-08-20-04:09:00,14.48
2020-08-20-05:09:00,165.38
2020-08-20-06:09:00,380.61
2020-08-20-07:09:00,616.84
2020-08-20-08:09:00,812.06
2020-08-20-09:09:00,950.0600000000001
2020-08-20-10:09:00,1075.07
2020-08-20-11:09:00,949.69
2020-08-20-12:09:00,903.0999999999999
2020-08-20-13:09:00,753.71
2020-08-20-14:09:00,480.96
2020-08-20-15:09:00,250.81
2020-08-20-16:09:00,98.97
2020-08-20-17:09:00,0.0
2020-08-20-18:09:00,0.0
2020-08-20-19:09:00,0.0
2020-08-20-20:09:00,0.0
2020-08-20-21:09:00,0.0
2020-08-20-22:09:00,0.0
2020-08-20-23:09:00,0.0
2020-08-21-00:09:00,0.0
2020-08-21-01:09:00,0.0
2020-08-21-02:09:00,0.0
2020-08-21-03:09:00,0.0
2020-08-21-04:09:00,18.099999999999998
2020-08-21-05:09:00,172.39
2020-08-21-06:09:00,397.46
2020-08-21-07:09:00,576.93
2020-08-21-08:09:00,725.29
2020-08-21-09:09:00,720.6700000000001
2020-08-21-10:09:00,940.37
2020-08-21-11:09:00,787.42
2020-08-21-12:09:00,649.1700000000001
2020-08-21-13:09:00,708.26
2020-08-21-14:09:00,469.6
2020-08-21-15:09:00,294.14
2020-08-21-16:09:00,95.4
2020-08-21-17:09:00,0.0
2020-08-21-18:09:00,0.0
2020-08-21-19:09:00,0.0
2020-08-21-20:09:00,0.0
2020-08-21-21:09:00,0.0
2020-08-21-22:09:00,0.0
2020-08-21-23:09:00,0.0
2020-08-22-00:09:00,0.0
2020-08-22-01:09:00,0.0
2020-08-22-02:09:00,0.0
2020-08-22-03:09:00,0.0
2020-08-22-04:09:00,17.19
2020-08-22-05:09:00,179.54
2020-08-22-06:09:00,426.14
2020-08-22-07:09:00,634.6800000000001
2020-08-22-08:09:00,810.6199999999999
2020-08-22-09:09:00,947.69
2020-08-22-10:09:00,1045.33
2020-08-22-11:09:00,938.8700000000001
2020-08-22-12:09:00,893.12
2020-08-22-13:09:00,797.4200000000001
2020-08-22-14:09:00,491.74
2020-08-22-15:09:00,304.55
2020-08-22-16:09:00,94.68
2020-08-22-17:09:00,0.0
2020-08-22-18:09:00,0.0
2020-08-22-19:09:00,0.0
2020-08-22-20:09:00,0.0
2020-08-22-21:09:00,0.0
2020-08-22-22:09:00,0.0
2020-08-22-23:09:00,0.0
2020-08-23-00:09:00,0.0
2020-08-23-01:09:00,0.0
2020-08-23-02:09:00,0.0
2020-08-23-03:09:00,0.0
2020-08-23-04:09:00,14.48
2020-08-23-05:09:00,169.57
2020-08-23-06:09:00,400.81999999999994
2020-08-23-07:09:00,604.27
2020-08-23-08:09:00,782.37
2020-08-23-09:09:00,912.93
2020-08-23-10:09:00,978.62
2020-08-23-11:09:00,897.0500000000001
2020-08-23-12:09:00,827.1100000000001
2020-08-23-13:09:00,729.52
2020-08-23-14:09:00,473.39
2020-08-23-15:09:00,291.94
2020-08-23-16:09:00,90.69999999999999
2020-08-23-17:09:00,0.0
2020-08-23-18:09:00,0.0
2020-08-23-19:09:00,0.0
2020-08-23-20:09:00,0.0
2020-08-23-21:09:00,0.0
2020-08-23-22:09:00,0.0
2020-08-23-23:09:00,0.0
2020-08-24-00:09:00,0.0
2020-08-24-01:09:00,0.0
2020-08-24-02:09:00,0.0
2020-08-24-03:09:00,0.0
2020-08-24-04:09:00,13.569999999999999
2020-08-24-05:09:00,169.78000000000003
2020-08-24-06:09:00,414.25
2020-08-24-07:09:00,638.5799999999999
2020-08-24-08:09:00,807.72
2020-08-24-09:09:00,967.37
2020-08-24-10:09:00,1041.86
2020-08-24-11:09:00,947.49
2020-08-24-12:09:00,921.24
2020-08-24-13:09:00,782.31
2020-08-24-14:09:00,488.33000000000004
2020-08-24-15:09:00,299.78999999999996
2020-08-24-16:09:00,88.81
2020-08-24-17:09:00,0.0
2020-08-24-18:09:00,0.0
2020-08-24-19:09:00,0.0
2020-08-24-20:09:00,0.0
2020-08-24-21:09:00,0.0
2020-08-24-22:09:00,0.0
2020-08-24-23:09:00,0.0
2020-08-25-00:09:00,0.0
2020-08-25-01:09:00,0.0
2020-08-25-02:09:00,0.0
2020-08-25-03:09:00,0.0
2020-08-25-04:09:00,13.569999999999999
2020-08-25-05:09:00,171.24
2020-08-25-06:09:00,404.43
2020-08-25-07:09:00,602.77
2020-08-25-08:09:00,791.07
2020-08-25-09:09:00,930.9100000000001
2020-08-25-10:09:00,953.98
2020-08-25-11:09:00,907.31
2020-08-25-12:09:00,858.07
2020-08-25-13:09:00,689.53
2020-08-25-14:09:00,462.25
2020-08-25-15:09:00,317.65
2020-08-25-16:09:00,88.64
2020-08-25-17:09:00,0.0
2020-08-25-18:09:00,0.0
2020-08-25-19:09:00,0.0
2020-08-25-20:09:00,0.0
2020-08-25-21:09:00,0.0
2020-08-25-22:09:00,0.0
2020-08-25-23:09:00,0.0
2020-08-26-00:09:00,0.0
2020-08-26-01:09:00,0.0
2020-08-26-02:09:00,0.0
2020-08-26-03:09:00,0.0
2020-08-26-04:09:00,13.569999999999999
2020-08-26-05:09:00,148.56
2020-08-26-06:09:00,379.27
2020-08-26-07:09:00,600.0
2020-08-26-08:09:00,787.4599999999999
2020-08-26-09:09:00,938.97
2020-08-26-10:09:00,1028.9299999999998
2020-08-26-11:09:00,951.6
2020-08-26-12:09:00,880.27
2020-08-26-13:09:00,776.36
2020-08-26-14:09:00,480.45
2020-08-26-15:09:00,295.96
2020-08-26-16:09:00,82.85
2020-08-26-17:09:00,0.0
2020-08-26-18:09:00,0.0
2020-08-26-19:09:00,0.0
2020-08-26-20:09:00,0.0
2020-08-26-21:09:00,0.0
2020-08-26-22:09:00,0.0
2020-08-26-23:09:00,0.0
2020-08-27-00:09:00,0.0
2020-08-27-01:09:00,0.0
2020-08-27-02:09:00,0.0
2020-08-27-03:09:00,0.0
2020-08-27-04:09:00,11.76
2020-08-27-05:09:00,174.19
2020-08-27-06:09:00,419.9
2020-08-27-07:09:00,614.51
2020-08-27-08:09:00,806.3100000000001
2020-08-27-09:09:00,987.99
2020-08-27-10:09:00,989.6800000000001
2020-08-27-11:09:00,924.5799999999999
2020-08-27-12:09:00,899.41
2020-08-27-13:09:00,730.9100000000001
2020-08-27-14:09:00,470.32
2020-08-27-15:09:00,282.99
2020-08-27-16:09:00,80.11
2020-08-27-17:09:00,0.0
2020-08-27-18:09:00,0.0
2020-08-27-19:09:00,0.0
2020-08-27-20:09:00,0.0
2020-08-27-21:09:00,0.0
2020-08-27-22:09:00,0.0
2020-08-27-23:09:00,0.0
2020-08-28-00:09:00,0.0
2020-08-28-01:09:00,0.0
2020-08-28-02:09:00,0.0
2020-08-28-03:09:00,0.0
2020-08-28-04:09:00,10.86
2020-08-28-05:09:00,176.17000000000002
2020-08-28-06:09:00,412.79
2020-08-28-07:09:00,622.29
2020-08-28-08:09:00,809.1600000000001
2020-08-28-09:09:00,945.66
2020-08-28-10:09:00,980.2
2020-08-28-11:09:00,904.63
2020-08-28-12:09:00,861.87
2020-08-28-13:09:00,727.49
2020-08-28-14:09:00,476.36
2020-08-28-15:09:00,294.39
2020-08-28-16:09:00,80.85
2020-08-28-17:09:00,0.0
2020-08-28-18:09:00,0.0
2020-08-28-19:09:00,0.0
2020-08-28-20:09:00,0.0
2020-08-28-21:09:00,0.0
2020-08-28-22:09:00,0.0
2020-08-28-23:09:00,0.0
2020-08-29-00:09:00,0.0
2020-08-29-01:09:00,0.0
2020-08-29-02:09:00,0.0
2020-08-29-03:09:00,0.0
2020-08-29-04:09:00,10.86
2020-08-29-05:09:00,181.04
2020-08-29-06:09:00,430.58
2020-08-29-07:09:00,637.44
2020-08-29-08:09:00,828.86
2020-08-29-09:09:00,1019.81
2020-08-29-10:09:00,995.3299999999999
2020-08-29-11:09:00,919.9099999999999
2020-08-29-12:09:00,937.52
2020-08-29-13:09:00,743.21
2020-08-29-14:09:00,496.97
2020-08-29-15:09:00,295.09
2020-08-29-16:09:00,77.63999999999999
2020-08-29-17:09:00,0.0
2020-08-29-18:09:00,0.0
2020-08-29-19:09:00,0.0
2020-08-29-20:09:00,0.0
2020-08-29-21:09:00,0.0
2020-08-29-22:09:00,0.0
2020-08-29-23:09:00,0.0
2020-08-30-00:09:00,0.0
2020-08-30-01:09:00,0.0
2020-08-30-02:09:00,0.0
2020-08-30-03:09:00,0.0
2020-08-30-04:09:00,8.139999999999999
2020-08-30-05:09:00,173.45
2020-08-30-06:09:00,407.08000000000004
2020-08-30-07:09:00,624.94
2020-08-30-08:09:00,813.51
2020-08-30-09:09:00,943.9000000000001
2020-08-30-10:09:00,938.47
2020-08-30-11:09:00,875.1600000000001
2020-08-30-12:09:00,852.77
2020-08-30-13:09:00,700.5
2020-08-30-14:09:00,481.32
2020-08-30-15:09:00,278.52
2020-08-30-16:09:00,73.50999999999999
2020-08-30-17:09:00,0.0
2020-08-30-18:09:00,0.0
2020-08-30-19:09:00,0.0
2020-08-30-20:09:00,0.0
2020-08-30-21:09:00,0.0
2020-08-30-22:09:00,0.0
2020-08-30-23:09:00,0.0
2020-08-31-00:09:00,0.0
2020-08-31-01:09:00,0.0
2020-08-31-02:09:00,0.0
2020-08-31-03:09:00,0.0
2020-08-31-04:09:00,0.0
2020-08-31-05:09:00,170.05
2020-08-31-06:09:00,423.47
2020-08-31-07:09:00,626.21
2020-08-31-08:09:00,811.25
2020-08-31-09:09:00,1014.87
2020-08-31-10:09:00,928.08
2020-08-31-11:09:00,924.62
2020-08-31-12:09:00,958.25
2020-08-31-13:09:00,760.02
2020-08-31-14:09:00,505.88
2020-08-31-15:09:00,286.53999999999996
2020-08-31-16:09:00,70.58
2020-08-31-17:09:00,0.0
2020-08-31-18:09:00,0.0
2020-08-31-19:09:00,0.0
2020-08-31-20:09:00,0.0
2020-08-31-21:09:00,0.0
2020-08-31-22:09:00,0.0
2020-08-31-23:09:00,0.0
2020-09-01-00:09:00,0.0
2020-09-01-01:09:00,0.0
2020-09-01-02:09:00,0.0
2020-09-01-03:09:00,0.0
2020-09-01-04:09:00,0.0
2020-09-01-05:09:00,168.12
2020-09-01-06:09:00,395.57000000000005
2020-09-01-07:09:00,621.84
2020-09-01-08:09:00,799.1199999999999
2020-09-01-09:09:00,952.3
2020-09-01-10:09:00,893.5100000000001
2020-09-01-11:09:00,876.4
2020-09-01-12:09:00,839.49
2020-09-01-13:09:00,654.5799999999999
2020-09-01-14:09:00,476.15999999999997
2020-09-01-15:09:00,268.42
2020-09-01-16:09:00,67.27000000000001
2020-09-01-17:09:00,0.0
2020-09-01-18:09:00,0.0
2020-09-01-19:09:00,0.0
2020-09-01-20:09:00,0.0
2020-09-01-21:09:00,0.0
2020-09-01-22:09:00,0.0
2020-09-01-23:09:00,0.0
2020-09-02-00:09:00,0.0
2020-09-02-01:09:00,0.0
2020-09-02-02:09:00,0.0
2020-09-02-03:09:00,0.0
2020-09-02-04:09:00,0.0
2020-09-02-05:09:00,162.75
2020-09-02-06:09:00,403.86
2020-09-02-07:09:00,617.06
2020-09-02-08:09:00,809.96
2020-09-02-09:09:00,1005.0500000000001
2020-09-02-10:09:00,983.22
2020-09-02-11:09:00,920.1
2020-09-02-12:09:00,959.76
2020-09-02-13:09:00,769.52
2020-09-02-14:09:00,519.16
2020-09-02-15:09:00,282.0
2020-09-02-16:09:00,65.24000000000001
2020-09-02-17:09:00,0.0
2020-09-02-18:09:00,0.0
2020-09-02-19:09:00,0.0
2020-09-02-20:09:00,0.0
2020-09-02-21:09:00,0.0
2020-09-02-22:09:00,0.0
2020-09-02-23:09:00,0.0
2020-09-03-00:09:00,0.0
2020-09-03-01:09:00,0.0
2020-09-03-02:09:00,0.0
2020-09-03-03:09:00,0.0
2020-09-03-04:09:00,0.0
2020-09-03-05:09:00,158.66000000000003
2020-09-03-06:09:00,395.35
2020-09-03-07:09:00,609.79
2020-09-03-08:09:00,800.6899999999999
2020-09-03-09:09:00,976.9399999999999
2020-09-03-10:09:00,993.1700000000001
2020-09-03-11:09:00,966.4
2020-09-03-12:09:00,911.45
2020-09-03-13:09:00,656.8
2020-09-03-14:09:00,471.13
2020-09-03-15:09:00,256.94
2020-09-03-16:09:00,59.97
2020-09-03-17:09:00,0.0
2020-09-03-18:09:00,0.0
2020-09-03-19:09:00,0.0
2020-09-03-20:09:00,0.0
2020-09-03-21:09:00,0.0
2020-09-03-22:09:00,0.0
2020-09-03-23:09:00,0.0
2020-09-04-00:09:00,0.0
2020-09-04-01:09:00,0.0
2020-09-04-02:09:00,0.0
2020-09-04-03:09:00,0.0
2020-09-04-04:09:00,0.0
2020-09-04-05:09:00,162.87
2020-09-04-06:09:00,396.47
2020-09-04-07:09:00,615.84
2020-09-04-08:09:00,801.46
2020-09-04-09:09:00,961.01
2020-09-04-10:09:00,920.6800000000001
2020-09-04-11:09:00,909.1600000000001
2020-09-04-12:09:00,871.07
2020-09-04-13:09:00,687.75
2020-09-04-14:09:00,489.96000000000004
2020-09-04-15:09:00,269.77
